accident_id,city,state,latitude,longitude,hour,lanes,traffic_signal,visibility,temperature,traffic_density,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,is_festival,month,year,cause_drunk driving,cause_overspeeding,cause_poor road,cause_weather,weather_fog,weather_rain,road_type_rural,road_type_urban,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
17659,Kolkata,West Bengal,22.422787,88.271128,21,5,1,1,22,2,1,2,1,0,None,0.45,0,1,2024,False,False,False,False,False,True,False,False,True,False,False,False,False,False
17660,Kolkata,West Bengal,22.568027,88.326981,18,2,0,0,40,2,0,2,1,1,None,0.8,0,10,2022,False,False,False,True,False,True,False,False,True,False,False,False,False,False
17661,Kolkata,West Bengal,22.652729,88.447987,16,2,1,1,35,1,0,2,2,0,None,0.25,0,11,2023,False,True,False,False,False,True,False,True,False,False,False,False,False,True
17662,Hyderabad,Telangana,17.447089,78.492731,6,2,0,1,22,1,2,2,2,0,None,0.45,0,11,2022,False,True,False,False,False,True,True,False,False,True,False,False,False,False
17663,Mumbai,Maharashtra,19.11433,72.931812,15,5,0,1,40,0,0,3,2,0,None,0.25,0,9,2022,False,False,False,False,False,True,False,True,False,False,True,False,False,False
17664,Kolkata,West Bengal,22.460459,88.227135,23,3,0,2,17,0,0,2,1,0,None,0.1,0,9,2022,False,True,False,False,False,False,True,False,False,False,True,False,False,False
17665,Chandigarh,Punjab,30.762671,76.752751,5,6,1,2,16,2,2,2,2,0,None,0.5,0,12,2023,True,False,False,False,False,False,False,True,False,True,False,False,False,False
17666,Chennai,Tamil Nadu,12.887064,80.163779,20,4,1,2,24,2,0,2,1,0,None,0.3,0,4,2023,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17667,Delhi,Delhi,28.453723,77.251334,14,6,1,1,40,2,1,5,0,0,None,0.45,0,6,2022,False,True,False,False,False,True,False,False,False,False,False,False,False,True
17668,Chandigarh,Punjab,30.712921,76.887267,17,2,0,0,28,2,0,3,3,1,None,0.8,0,3,2022,False,False,False,True,True,False,False,True,False,False,False,False,False,True
17669,Kolkata,West Bengal,22.411959,88.296786,9,2,1,2,37,2,1,2,0,1,None,0.45,0,11,2022,True,False,False,False,False,False,False,False,False,False,False,True,False,False
17670,Chennai,Tamil Nadu,13.037159,80.101168,6,6,0,0,37,0,2,5,5,0,None,0.65,0,8,2024,False,False,False,False,True,False,False,False,False,True,False,False,False,False
17671,Kolkata,West Bengal,22.606145,88.423527,5,6,1,0,15,0,1,5,3,0,None,0.45,0,2,2023,False,False,False,True,False,True,True,False,False,False,False,False,True,False
17672,Pune,Maharashtra,18.455032,73.70995,3,6,1,1,24,0,1,3,0,0,None,0.25,0,12,2024,False,False,False,False,False,True,False,True,False,False,False,False,False,True
17673,Mumbai,Maharashtra,19.287757,72.759896,14,2,0,2,30,0,1,4,4,0,None,0.1,0,5,2023,True,False,False,False,False,False,False,True,False,False,False,False,False,False
17674,Chennai,Tamil Nadu,13.049995,80.128536,11,6,0,0,38,0,0,4,3,0,None,0.45,0,6,2022,True,False,False,False,True,False,True,False,False,False,False,False,True,False
17675,Bangalore,Karnataka,12.981526,77.669766,10,4,1,2,15,1,0,1,1,1,None,0.25,0,8,2023,True,False,False,False,False,False,False,True,False,False,True,False,False,False
17676,Pune,Maharashtra,18.684995,73.76101,3,4,1,1,17,0,0,3,3,0,None,0.25,0,1,2025,True,False,False,False,False,True,False,False,True,False,False,False,False,False
17677,Pune,Maharashtra,18.629375,73.989303,12,6,0,0,29,0,1,3,0,0,None,0.45,0,3,2024,False,True,False,False,True,False,False,False,False,False,False,True,False,False
17678,Pune,Maharashtra,18.670615,73.755714,5,5,1,2,15,0,0,2,2,0,None,0.1,0,5,2024,False,True,False,False,False,False,False,True,True,False,False,False,False,False
17679,Kolkata,West Bengal,22.547706,88.32731,8,3,1,0,19,1,1,5,4,1,None,0.6,0,2,2024,False,False,False,True,True,False,False,False,False,False,False,False,True,False
17680,Kolkata,West Bengal,22.672558,88.280601,23,5,0,0,34,2,0,3,0,0,None,0.65,0,12,2022,False,True,False,False,True,False,True,False,False,False,True,False,False,False
17681,Bangalore,Karnataka,12.843682,77.791323,7,6,0,0,18,0,1,3,3,0,None,0.45,0,9,2024,False,False,False,False,True,False,False,True,False,False,False,False,True,False
17682,Pune,Maharashtra,18.470143,73.90583,18,3,0,1,37,1,1,2,1,1,None,0.4,0,8,2024,False,False,False,True,False,True,False,True,False,True,False,False,False,False
17683,Chandigarh,Punjab,30.744917,76.875647,1,1,1,0,33,1,2,5,5,0,None,0.65,0,7,2023,False,False,False,False,True,False,True,False,True,False,False,False,False,False
17684,Pune,Maharashtra,18.66906,73.759517,20,5,1,2,25,2,1,3,2,0,None,0.3,0,11,2022,False,False,True,False,False,False,True,False,False,False,False,False,False,True
17685,Pune,Maharashtra,18.667443,73.844506,15,5,1,2,24,2,0,3,1,0,None,0.3,0,12,2022,False,False,False,False,False,False,True,False,False,True,False,False,False,False
17686,Hyderabad,Telangana,17.502224,78.323918,9,2,0,1,30,1,0,4,0,1,None,0.4,0,9,2023,False,False,False,False,False,True,False,True,False,False,False,False,False,False
17687,Kolkata,West Bengal,22.597048,88.247281,0,2,0,2,33,2,0,3,0,0,None,0.3,0,8,2022,False,False,False,False,False,False,True,False,True,False,False,False,False,False
17688,Pune,Maharashtra,18.69199,73.962831,2,4,1,2,25,1,2,1,1,0,None,0.3,0,3,2025,False,False,False,False,False,False,True,False,False,False,False,False,False,True
17689,Bangalore,Karnataka,13.180498,77.71948,6,6,0,0,22,1,1,3,1,0,None,0.45,0,9,2023,True,False,False,False,True,False,True,False,False,False,False,False,True,False
17690,Chennai,Tamil Nadu,12.81668,80.165614,10,6,0,0,34,2,0,1,1,1,None,0.8,0,6,2024,False,True,False,False,True,False,False,True,False,False,False,True,False,False
17691,Mumbai,Maharashtra,19.133473,72.763528,1,5,1,0,33,0,1,4,3,0,None,0.45,0,1,2023,False,False,True,False,False,True,True,False,True,False,False,False,False,False
17692,Bangalore,Karnataka,13.089759,77.547267,10,3,1,2,16,1,0,5,2,1,None,0.25,0,8,2022,False,True,False,False,False,False,True,False,False,False,False,True,False,False
17693,Chennai,Tamil Nadu,12.917392,80.190901,14,2,0,1,38,2,0,3,1,0,None,0.45,0,6,2022,False,False,False,True,False,True,False,True,False,False,False,False,False,False
17694,Kolkata,West Bengal,22.614412,88.219539,19,5,0,1,39,1,2,4,4,1,None,0.6,0,4,2024,False,True,False,False,False,True,False,False,False,False,False,False,False,True
17695,Chandigarh,Punjab,30.778772,76.735278,15,5,0,2,32,0,1,1,1,0,None,0.1,0,11,2024,True,False,False,False,False,False,False,False,False,False,True,False,False,False
17696,Mumbai,Maharashtra,18.840977,72.942109,5,3,1,0,36,2,2,3,3,0,None,0.85,0,10,2022,True,False,False,False,True,False,False,True,True,False,False,False,False,False
17697,Mumbai,Maharashtra,19.257667,72.720503,5,2,0,0,31,2,0,1,0,0,None,0.65,0,5,2023,False,False,True,False,False,True,False,False,False,False,False,True,False,False
17698,Bangalore,Karnataka,13.011922,77.495722,6,2,1,0,22,2,1,1,0,0,None,0.65,0,11,2024,False,False,False,True,True,False,False,True,False,True,False,False,False,False
17699,Chandigarh,Punjab,30.669769,76.842977,19,1,1,2,36,2,0,3,3,1,None,0.45,0,1,2025,False,False,False,True,False,False,False,False,False,False,False,False,False,True
17700,Chandigarh,Punjab,30.710632,76.782051,17,6,1,0,32,1,1,2,2,1,None,0.6,0,12,2023,True,False,False,False,False,True,False,False,False,False,False,False,False,False
17701,Chennai,Tamil Nadu,12.860092,80.289435,5,3,0,0,27,2,1,3,0,0,None,0.65,0,4,2024,True,False,False,False,True,False,True,False,False,False,False,False,True,False
17702,Bangalore,Karnataka,13.144404,77.456143,22,6,0,0,27,2,0,3,2,0,None,0.65,0,6,2023,False,False,False,True,False,True,True,False,False,False,False,False,False,True
17703,Kolkata,West Bengal,22.623858,88.256235,4,1,1,2,26,1,0,3,1,0,None,0.1,0,10,2022,False,True,False,False,False,False,False,False,False,False,False,False,False,False
17704,Pune,Maharashtra,18.616604,73.829925,16,3,1,0,37,0,2,2,2,0,None,0.65,0,12,2022,False,False,False,False,True,False,True,False,False,True,False,False,False,False
17705,Mumbai,Maharashtra,19.190806,72.724402,9,6,1,2,35,2,0,3,3,1,None,0.45,0,2,2022,False,True,False,False,False,False,False,True,True,False,False,False,False,False
17706,Chandigarh,Punjab,30.680097,76.890626,22,6,0,0,30,2,0,5,0,0,None,0.65,0,3,2023,False,False,True,False,True,False,False,False,False,False,False,False,True,False
17707,Hyderabad,Telangana,17.338883,78.326355,21,6,1,2,38,1,2,1,1,0,None,0.3,0,5,2022,False,False,False,False,False,False,False,True,False,False,False,False,True,False
17708,Delhi,Delhi,28.494271,76.930814,18,4,1,0,32,2,0,1,1,1,None,0.8,0,1,2025,True,False,False,False,False,True,True,False,False,False,True,False,False,False
17709,Kolkata,West Bengal,22.404287,88.352263,15,1,0,0,29,1,1,3,2,0,None,0.45,0,3,2025,False,False,True,False,False,True,False,True,False,False,False,False,True,False
17710,Chennai,Tamil Nadu,13.136544,80.189784,16,4,0,0,29,0,1,3,3,0,None,0.45,0,11,2022,False,True,False,False,True,False,True,False,False,False,False,False,False,True
17711,Pune,Maharashtra,18.639378,73.747317,23,2,1,0,22,2,2,1,1,0,None,0.85,0,5,2022,False,True,False,False,True,False,False,False,False,False,False,False,False,True
17712,Chandigarh,Punjab,30.644788,76.717243,8,3,1,0,38,1,0,1,1,1,None,0.6,0,6,2023,False,False,False,False,True,False,False,True,False,True,False,False,False,False
17713,Kolkata,West Bengal,22.488611,88.420958,18,2,1,0,36,0,0,3,1,1,None,0.6,0,4,2023,True,False,False,False,False,True,True,False,False,False,False,False,False,True
17714,Kolkata,West Bengal,22.685532,88.32321,14,6,1,1,20,0,0,1,0,0,None,0.25,0,7,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,True
17715,Chandigarh,Punjab,30.760679,76.739695,12,4,1,0,23,1,1,3,0,0,None,0.45,0,8,2022,True,False,False,False,True,False,True,False,False,False,False,False,False,True
17716,Chandigarh,Punjab,30.714081,76.867373,3,2,0,0,20,0,0,4,3,0,None,0.45,0,11,2023,False,False,False,False,False,True,False,False,False,True,False,False,False,False
17717,Chandigarh,Punjab,30.638401,76.835282,6,5,1,0,17,2,1,2,2,0,None,0.65,0,11,2023,True,False,False,False,False,True,False,False,False,False,False,False,False,False
17718,Pune,Maharashtra,18.540574,73.725926,21,4,1,0,27,2,1,4,0,0,None,0.65,0,2,2022,False,False,False,True,True,False,False,False,False,False,True,False,False,False
17719,Delhi,Delhi,28.624096,77.260058,16,3,1,0,35,1,0,2,0,0,None,0.45,0,12,2022,False,True,False,False,True,False,True,False,False,False,False,True,False,False
17720,Delhi,Delhi,28.51799,76.863971,11,2,1,1,38,0,2,1,1,0,None,0.45,0,11,2022,False,False,False,True,False,True,False,False,False,False,False,True,False,False
17721,Chandigarh,Punjab,30.746215,76.701048,2,4,0,1,34,0,0,1,0,0,None,0.25,0,4,2023,False,False,False,True,False,True,False,False,False,False,False,False,False,False
17722,Hyderabad,Telangana,17.551225,78.236839,3,1,0,0,28,1,0,3,1,0,None,0.45,0,1,2025,False,True,False,False,True,False,False,True,False,False,False,False,False,False
17723,Chandigarh,Punjab,30.611984,76.769309,19,6,0,1,35,2,2,3,3,1,None,0.8,0,1,2022,False,False,False,False,False,True,False,False,False,False,False,False,False,True
17724,Chandigarh,Punjab,30.70111,76.704242,17,4,0,1,37,2,0,4,1,1,None,0.6,0,12,2023,False,False,True,False,False,True,False,True,True,False,False,False,False,False
17725,Kolkata,West Bengal,22.469491,88.452216,13,3,1,0,31,2,0,1,1,0,None,0.65,0,7,2024,False,False,True,False,True,False,False,True,False,False,False,True,False,False
17726,Hyderabad,Telangana,17.417595,78.538021,7,2,1,0,23,0,1,4,4,0,None,0.45,0,6,2024,False,False,False,False,False,True,True,False,False,False,False,False,False,False
17727,Kolkata,West Bengal,22.50085,88.492584,7,3,1,2,15,0,1,1,1,0,None,0.1,0,3,2022,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17728,Hyderabad,Telangana,17.201481,78.250991,15,1,0,1,19,2,0,3,0,0,None,0.45,0,10,2024,False,False,True,False,False,True,False,True,False,False,False,False,False,False
17729,Hyderabad,Telangana,17.237094,78.476568,9,2,0,0,27,2,0,3,3,1,None,0.8,0,4,2025,False,False,False,False,True,False,True,False,False,False,False,False,False,True
17730,Bangalore,Karnataka,12.814293,77.494058,11,1,1,0,15,0,2,3,3,0,None,0.65,0,3,2022,False,False,False,True,True,False,False,False,True,False,False,False,False,False
17731,Pune,Maharashtra,18.442452,73.984845,0,6,0,2,20,0,1,4,1,0,None,0.1,0,10,2022,True,False,False,False,False,False,False,False,False,False,False,False,True,False
17732,Bangalore,Karnataka,12.843517,77.492327,22,1,0,0,21,2,2,2,2,0,None,0.85,0,2,2022,True,False,False,False,True,False,False,True,False,False,True,False,False,False
17733,Bangalore,Karnataka,12.819486,77.657402,18,1,1,0,25,1,2,3,3,1,None,0.8,0,10,2024,False,True,False,False,True,False,False,True,False,False,True,False,False,False
17734,Bangalore,Karnataka,13.102613,77.420349,12,6,1,0,36,2,0,4,0,0,None,0.65,0,9,2024,False,False,True,False,True,False,True,False,False,False,False,True,False,False
17735,Kolkata,West Bengal,22.410543,88.377851,13,4,0,0,32,2,1,3,0,0,None,0.65,0,8,2024,False,True,False,False,False,True,True,False,True,False,False,False,False,False
17736,Pune,Maharashtra,18.50295,73.702941,15,2,0,0,30,1,0,4,0,0,None,0.45,0,8,2022,False,True,False,False,True,False,False,True,False,False,True,False,False,False
17737,Pune,Maharashtra,18.679944,73.778327,16,1,0,0,18,2,0,1,1,0,None,0.65,0,10,2023,False,False,False,True,False,True,False,True,True,False,False,False,False,False
17738,Mumbai,Maharashtra,19.191217,72.923831,12,5,0,2,21,1,0,5,4,0,None,0.1,0,10,2023,False,False,False,True,False,False,False,False,False,False,False,False,True,False
17739,Chandigarh,Punjab,30.704778,76.704316,4,4,1,2,23,0,0,5,5,0,None,0.1,0,6,2022,True,False,False,False,False,False,False,True,False,False,False,False,False,True
17740,Chandigarh,Punjab,30.616373,76.784664,22,6,1,2,27,2,0,1,1,0,None,0.3,0,3,2025,False,False,True,False,False,False,False,False,False,False,False,True,False,False
17741,Chandigarh,Punjab,30.746644,76.893452,21,5,1,0,17,0,0,4,3,0,None,0.45,0,10,2023,False,False,False,True,True,False,True,False,False,False,True,False,False,False
17742,Bangalore,Karnataka,12.992033,77.797617,8,3,0,2,36,2,0,3,0,1,None,0.45,0,8,2022,False,False,True,False,False,False,False,False,True,False,False,False,False,False
17743,Mumbai,Maharashtra,18.870669,72.8587,8,5,0,2,19,2,0,4,0,1,None,0.45,0,10,2024,False,True,False,False,False,False,True,False,True,False,False,False,False,False
17744,Kolkata,West Bengal,22.578337,88.347896,8,1,1,0,27,2,2,2,2,1,None,1.0,0,11,2022,False,True,False,False,False,True,False,False,False,True,False,False,False,False
17745,Chandigarh,Punjab,30.765858,76.848962,2,1,0,0,17,0,1,4,1,0,None,0.45,0,1,2025,True,False,False,False,False,True,True,False,False,False,False,False,False,True
17746,Hyderabad,Telangana,17.442866,78.371962,10,3,1,2,16,2,1,2,1,1,None,0.45,0,1,2023,True,False,False,False,False,False,False,False,False,False,False,False,True,False
17747,Pune,Maharashtra,18.638564,73.835237,2,6,0,2,36,0,0,3,3,0,None,0.1,0,1,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,False
17748,Chandigarh,Punjab,30.651537,76.717725,18,2,0,1,23,2,0,1,1,1,None,0.6,0,1,2022,True,False,False,False,False,True,True,False,False,False,False,False,False,True
17749,Chennai,Tamil Nadu,13.164204,80.247913,23,1,0,2,32,0,1,5,4,0,None,0.1,0,12,2022,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17750,Chennai,Tamil Nadu,12.848647,80.194002,3,2,1,0,32,1,1,2,1,0,None,0.45,0,1,2022,True,False,False,False,False,True,True,False,False,True,False,False,False,False
17751,Mumbai,Maharashtra,18.909986,72.831998,7,5,0,2,18,2,0,5,3,0,None,0.3,0,6,2024,False,True,False,False,False,False,False,True,True,False,False,False,False,False
17752,Mumbai,Maharashtra,18.990495,72.912665,16,6,0,0,30,1,0,5,2,0,None,0.45,0,1,2024,False,False,False,True,True,False,True,False,False,True,False,False,False,False
17753,Hyderabad,Telangana,17.48439,78.394219,2,3,1,0,26,0,0,3,0,0,None,0.45,0,2,2025,False,False,True,False,True,False,False,True,False,False,False,False,False,False
17754,Chandigarh,Punjab,30.665458,76.728087,23,6,1,0,27,0,1,2,0,0,None,0.45,0,9,2024,False,False,False,True,True,False,False,False,True,False,False,False,False,False
17755,Hyderabad,Telangana,17.286356,78.382566,17,1,1,1,21,2,1,5,1,1,None,0.6,0,10,2022,False,True,False,False,False,True,True,False,True,False,False,False,False,False
17756,Mumbai,Maharashtra,18.897819,72.747459,9,1,1,0,31,2,0,3,3,1,None,0.8,0,9,2024,False,False,False,True,True,False,False,False,False,False,False,False,False,False
17757,Pune,Maharashtra,18.480609,73.863907,14,3,1,0,31,2,0,5,0,0,None,0.65,0,6,2023,False,False,False,False,False,True,False,False,False,False,False,False,True,False
17758,Mumbai,Maharashtra,18.859129,72.898806,11,5,1,0,23,1,1,1,0,0,None,0.45,0,8,2022,False,False,False,True,True,False,False,True,False,False,True,False,False,False
17759,Chennai,Tamil Nadu,13.138932,80.266297,18,3,1,2,31,2,2,2,2,1,None,0.65,0,2,2024,False,False,False,True,False,False,True,False,False,False,False,True,False,False
17760,Pune,Maharashtra,18.58768,73.900651,9,5,0,2,36,1,0,4,4,1,None,0.25,0,7,2024,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17761,Chandigarh,Punjab,30.692049,76.752835,6,2,0,2,30,0,0,5,2,0,None,0.1,0,3,2024,False,True,False,False,False,False,False,True,False,True,False,False,False,False
17762,Hyderabad,Telangana,17.243899,78.421674,9,2,1,0,23,2,1,4,0,1,None,0.8,0,1,2025,False,True,False,False,True,False,True,False,False,True,False,False,False,False
17763,Mumbai,Maharashtra,19.286255,72.984526,18,6,0,0,30,2,2,5,5,1,None,1.0,0,2,2023,False,False,False,True,True,False,False,True,False,False,False,False,True,False
17764,Mumbai,Maharashtra,19.279427,72.763094,17,3,1,0,40,1,1,1,0,1,None,0.6,0,10,2022,False,True,False,False,False,True,False,True,False,True,False,False,False,False
17765,Pune,Maharashtra,18.664209,73.721993,16,3,1,1,39,2,2,4,4,0,None,0.65,0,3,2024,False,False,False,False,False,True,True,False,False,True,False,False,False,False
17766,Chandigarh,Punjab,30.648882,76.72766,0,3,1,0,22,0,0,5,0,0,None,0.45,0,11,2022,False,False,False,False,False,True,False,False,True,False,False,False,False,False
17767,Pune,Maharashtra,18.510604,73.806448,8,3,1,0,34,0,1,4,2,1,None,0.6,0,12,2023,False,False,True,False,True,False,False,False,False,False,True,False,False,False
17768,Pune,Maharashtra,18.526882,73.984964,21,3,0,0,19,1,1,2,2,0,None,0.45,0,3,2023,False,False,False,False,False,True,False,True,False,False,False,True,False,False
17769,Chandigarh,Punjab,30.620947,76.866655,0,4,1,2,31,1,0,3,1,0,None,0.1,0,12,2023,False,False,False,False,False,False,True,False,False,False,True,False,False,False
17770,Pune,Maharashtra,18.468426,73.887974,2,2,0,1,28,0,0,4,2,0,None,0.25,0,4,2022,False,False,True,False,False,True,False,False,False,False,False,True,False,False
17771,Chennai,Tamil Nadu,12.917828,80.285236,6,5,1,2,35,1,1,3,3,0,None,0.1,0,4,2022,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17772,Pune,Maharashtra,18.628596,73.76385,5,2,1,0,22,2,1,4,2,0,None,0.65,0,2,2023,False,False,False,True,True,False,False,True,False,True,False,False,False,False
17773,Bangalore,Karnataka,12.988537,77.50514,18,4,1,2,30,2,1,3,1,1,None,0.45,0,8,2024,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17774,Bangalore,Karnataka,12.805279,77.646994,1,5,0,0,25,0,0,1,1,0,None,0.45,0,12,2022,False,False,False,False,False,True,True,False,False,False,False,False,False,False
17775,Hyderabad,Telangana,17.49871,78.553616,12,1,0,0,40,0,1,1,0,0,None,0.45,0,2,2023,False,False,False,False,True,False,True,False,False,False,False,False,False,False
17776,Bangalore,Karnataka,13.086318,77.524819,4,6,0,0,17,0,2,5,5,0,None,0.65,0,6,2022,False,True,False,False,False,True,False,False,True,False,False,False,False,False
17777,Chennai,Tamil Nadu,13.173078,80.261539,9,5,0,0,23,0,1,1,1,1,None,0.6,0,8,2024,False,False,False,False,True,False,True,False,True,False,False,False,False,False
17778,Chennai,Tamil Nadu,13.099156,80.23634,18,1,1,0,35,1,0,2,0,1,None,0.6,0,7,2023,True,False,False,False,True,False,False,True,False,False,True,False,False,False
17779,Bangalore,Karnataka,12.884453,77.425355,13,3,1,1,35,1,0,5,3,0,None,0.25,0,11,2024,False,False,True,False,False,True,True,False,False,True,False,False,False,False
17780,Pune,Maharashtra,18.553624,73.738129,3,3,1,0,30,0,1,4,1,0,None,0.45,0,10,2023,False,True,False,False,False,True,False,True,False,False,False,False,False,True
17781,Hyderabad,Telangana,17.329653,78.326678,19,6,1,2,16,0,0,3,0,1,None,0.25,0,12,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,True
17782,Chandigarh,Punjab,30.782519,76.896577,18,5,1,2,20,2,0,3,0,1,None,0.45,0,11,2023,False,True,False,False,False,False,True,False,False,True,False,False,False,False
17783,Kolkata,West Bengal,22.685509,88.284995,11,6,1,1,35,1,1,5,1,0,None,0.25,0,6,2023,False,True,False,False,False,True,False,False,False,False,False,True,False,False
17784,Chennai,Tamil Nadu,12.896954,80.212237,15,3,0,0,23,1,2,5,5,0,None,0.65,0,8,2023,True,False,False,False,True,False,True,False,False,True,False,False,False,False
17785,Chennai,Tamil Nadu,12.8993,80.145296,19,2,0,2,24,1,0,4,1,1,None,0.25,0,5,2022,True,False,False,False,False,False,False,True,False,True,False,False,False,False
17786,Bangalore,Karnataka,12.909706,77.742803,20,3,0,0,19,0,1,5,2,0,None,0.45,0,3,2022,False,False,False,False,True,False,False,True,False,False,False,False,False,True
17787,Delhi,Delhi,28.482368,77.162653,3,5,1,0,29,0,1,3,0,0,None,0.45,0,1,2022,False,False,False,False,True,False,False,True,True,False,False,False,False,False
17788,Bangalore,Karnataka,13.122396,77.655227,8,4,0,1,34,1,1,1,0,1,None,0.4,0,3,2025,True,False,False,False,False,True,True,False,False,False,True,False,False,False
17789,Delhi,Delhi,28.492085,77.079706,15,4,0,2,24,0,0,3,2,0,None,0.1,0,4,2024,False,True,False,False,False,False,True,False,False,False,False,True,False,False
17790,Bangalore,Karnataka,13.00359,77.409843,20,4,0,2,35,2,1,4,3,0,None,0.3,0,10,2022,False,False,False,False,False,False,False,False,False,False,True,False,False,False
17791,Chennai,Tamil Nadu,12.903055,80.248006,7,4,0,0,32,2,2,1,1,0,None,0.85,0,2,2022,True,False,False,False,True,False,False,True,True,False,False,False,False,False
17792,Hyderabad,Telangana,17.483212,78.522673,2,3,0,2,31,0,0,2,1,0,None,0.1,0,1,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True
17793,Delhi,Delhi,28.796932,77.138708,7,1,0,1,26,0,0,5,2,0,None,0.25,0,9,2024,False,False,False,True,False,True,False,False,False,False,True,False,False,False
17794,Kolkata,West Bengal,22.626417,88.450277,2,4,0,0,16,0,0,5,0,0,None,0.45,0,3,2025,True,False,False,False,True,False,False,False,False,True,False,False,False,False
17795,Kolkata,West Bengal,22.517621,88.210489,12,2,0,1,24,0,2,4,4,0,None,0.45,0,11,2024,False,False,False,False,False,True,False,True,False,False,False,False,False,True
17796,Mumbai,Maharashtra,19.185323,72.945901,0,5,0,2,36,0,2,3,3,0,None,0.3,0,10,2023,True,False,False,False,False,False,False,False,False,False,True,False,False,False
17797,Delhi,Delhi,28.875995,76.844953,21,1,0,0,26,0,0,4,1,0,None,0.45,0,4,2023,False,False,True,False,True,False,True,False,False,False,False,True,False,False
17798,Bangalore,Karnataka,12.945192,77.417419,2,1,1,2,33,0,0,1,0,0,None,0.1,0,5,2023,True,False,False,False,False,False,False,True,False,False,False,True,False,False
17799,Hyderabad,Telangana,17.593062,78.478305,6,3,1,0,23,2,1,2,0,0,None,0.65,0,4,2022,False,False,False,False,False,True,False,True,True,False,False,False,False,False
17800,Chennai,Tamil Nadu,12.867718,80.22025,4,5,1,0,15,0,2,2,2,0,None,0.65,0,10,2024,False,False,False,False,True,False,False,True,False,False,False,True,False,False
17801,Chennai,Tamil Nadu,12.885702,80.250511,10,5,0,0,18,2,0,4,2,1,None,0.8,0,12,2022,False,False,True,False,True,False,False,True,False,False,True,False,False,False
17802,Chennai,Tamil Nadu,12.822006,80.208105,8,5,1,2,19,2,0,4,4,1,None,0.45,0,4,2024,False,False,False,True,False,False,True,False,False,False,False,True,False,False
17803,Chennai,Tamil Nadu,13.198179,80.209213,1,6,1,2,21,0,0,3,0,0,None,0.1,0,5,2022,True,False,False,False,False,False,False,False,False,True,False,False,False,False
17804,Mumbai,Maharashtra,18.950815,72.949622,22,5,1,0,30,1,0,1,1,0,None,0.45,0,9,2023,True,False,False,False,False,True,False,False,True,False,False,False,False,False
17805,Bangalore,Karnataka,13.003627,77.772444,22,5,1,2,39,1,2,3,3,0,None,0.3,0,6,2023,False,False,True,False,False,False,True,False,False,False,False,False,False,True
17806,Mumbai,Maharashtra,19.149379,72.843407,11,1,1,0,29,2,0,4,0,0,None,0.65,0,5,2022,False,False,False,True,True,False,False,True,False,False,True,False,False,False
17807,Pune,Maharashtra,18.510009,73.782065,23,5,0,0,30,0,0,2,1,0,None,0.45,0,7,2022,False,False,True,False,True,False,True,False,False,False,False,False,False,False
17808,Chennai,Tamil Nadu,12.813072,80.283457,5,6,0,0,34,0,0,2,1,0,None,0.45,0,6,2024,False,False,False,False,True,False,True,False,False,True,False,False,False,False
17809,Bangalore,Karnataka,13.037437,77.718504,20,4,1,2,34,0,0,2,0,0,None,0.1,0,9,2024,True,False,False,False,False,False,True,False,False,False,False,False,False,False
17810,Mumbai,Maharashtra,18.836097,72.99721,18,3,0,0,26,1,2,3,3,1,None,0.8,0,11,2022,False,False,True,False,True,False,False,True,False,False,False,False,False,True
17811,Bangalore,Karnataka,12.863732,77.756044,15,2,1,1,31,2,2,5,5,0,None,0.65,0,12,2023,False,True,False,False,False,True,False,False,False,False,False,False,False,True
17812,Delhi,Delhi,28.456844,77.267369,0,3,1,0,33,2,2,3,3,0,None,0.85,0,8,2024,False,True,False,False,False,True,True,False,False,False,False,False,False,False
17813,Delhi,Delhi,28.456984,76.854768,15,3,0,2,37,2,1,5,5,0,None,0.3,0,1,2024,False,False,False,False,False,False,False,True,True,False,False,False,False,False
17814,Chandigarh,Punjab,30.67173,76.859071,23,4,1,0,18,2,1,1,0,0,None,0.65,0,2,2022,False,False,False,False,False,True,False,False,False,False,False,False,False,True
17815,Kolkata,West Bengal,22.543802,88.453225,9,4,0,0,39,2,0,2,0,1,None,0.8,0,12,2023,False,False,False,True,False,True,True,False,True,False,False,False,False,False
17816,Mumbai,Maharashtra,19.221069,72.793198,15,5,0,0,19,1,0,3,0,0,None,0.45,0,3,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,True
17817,Hyderabad,Telangana,17.335307,78.26003,2,4,1,0,32,0,1,4,3,0,None,0.45,0,11,2023,False,True,False,False,True,False,True,False,False,False,False,True,False,False
17818,Pune,Maharashtra,18.567933,73.749602,4,3,1,1,29,2,0,1,1,0,None,0.45,0,7,2022,False,False,False,True,False,True,False,True,False,False,True,False,False,False
